0.9436 0.01431185
0.942113 0.01435057
0.9405801 0.01448613
0.9390011 0.01469425
0.9373757 0.01495198
0.9357047 0.01523901
0.9339892 0.01553972
0.9322268 0.01584597
0.9304127 0.01615933
0.9285411 0.01649386
0.9266091 0.01674535
0.9246182 0.01696548
0.9225698 0.01715601
0.9204654 0.01733368
0.9183053 0.01751079
0.9160895 0.01768631
0.913817 0.01785468
0.9114874 0.01800966
0.9090999 0.01814288
0.9066546 0.01825165
0.9041519 0.0183353
0.901592 0.01839384
0.8989755 0.01842749
0.8963029 0.01843567
0.893575 0.01841698
0.8907924 0.01836872
0.887956 0.01828819
0.8850673 0.01817158
0.8821273 0.01801758
0.8791378 0.01782381
0.8761002 0.01758893
0.8730162 0.01731169
0.8698881 0.01699092
0.8667173 0.01662683
0.8635063 0.01621897
0.8602567 0.01576837
0.8569707 0.01527688
0.8536502 0.01474609
0.8502976 0.0141763
0.8469156 0.01356572
0.8435078 0.01291038
0.8400775 0.01220632
0.8366288 0.01144951
0.8331655 0.01063684
0.8296913 0.00976801
0.8262079 0.00884878
0.8227171 0.0078857
0.8192206 0.00688425
0.8157201 0.00585
0.8125014 0.00484317
0.8092831 0.00383453
0.8060663 0.00282184
0.8028511 0.00180377
0.7996384 0.00077778
0.7964287 -0.00025739
0.7932227 -0.00130413
0.7900201 -0.00236135
0.7868207 -0.0034279
0.7836231 -0.00450032
0.7804272 -0.00557719
0.7772317 -0.00665552
0.7740359 -0.00773303
0.7708392 -0.00880755
0.7676409 -0.00987792
0.7644411 -0.01094329
0.7612398 -0.01200418
0.7580367 -0.01305977
0.7548318 -0.01410993
0.7516253 -0.0151549
0.7484167 -0.01619352
0.7452061 -0.01722598
0.7419932 -0.01825165
0.7387776 -0.01926844
0.7354375 -0.02031385
0.7320018 -0.02137739
0.7284679 -0.02245478
0.7248345 -0.02354683
0.7210982 -0.02464917
0.7172587 -0.02576335
0.7133141 -0.02688726
0.7092635 -0.02802339
0.7051055 -0.02916905
0.7008389 -0.03032708
0.6964634 -0.03149731
0.6919771 -0.03267688
0.687379 -0.03386484
0.6826676 -0.03505807
0.6778414 -0.0362531
0.6728987 -0.03744526
0.667839 -0.03863161
0.6626619 -0.03981315
0.657368 -0.04099136
0.6519586 -0.04216811
0.6464337 -0.04334614
0.6407945 -0.04452789
0.6350422 -0.04571425
0.6291773 -0.04690525
0.6232002 -0.04810109
0.6171131 -0.04930124
0.6109166 -0.05050595
0.6046118 -0.05171308
0.5981999 -0.05292
0.5916825 -0.05412346
0.5850607 -0.05532003
0.5783362 -0.05650895
0.5715124 -0.05768901
0.564591 -0.05885881
0.5575753 -0.06001901
0.5504686 -0.06116652
0.5432728 -0.06229939
0.5359911 -0.06341353
0.5286267 -0.06450573
0.5211831 -0.0655714
0.5136639 -0.06660576
0.5060722 -0.0676021
0.4984122 -0.06855674
0.4906877 -0.06946199
0.4829037 -0.07031794
0.4750652 -0.07112101
0.4671764 -0.0718676
0.4592434 -0.07255876
0.4512714 -0.07319421
0.4432662 -0.07377343
0.4352332 -0.0742992
0.427178 -0.0747731
0.4191062 -0.075196
0.411024 -0.07557099
0.4029371 -0.07590064
0.3948506 -0.07618654
0.3867706 -0.07642949
0.3787026 -0.07663173
0.3706519 -0.07679495
0.3626238 -0.07692019
0.3546241 -0.07700826
0.3466576 -0.07706001
0.3387301 -0.07707788
0.3308461 -0.07706375
0.3230109 -0.0770195
0.3152289 -0.07694472
0.3075046 -0.0768377
0.2998433 -0.07669683
0.2922488 -0.07652091
0.2847255 -0.07631207
0.2772772 -0.07607459
0.2699081 -0.07581343
0.2626211 -0.07553084
0.2554201 -0.07522452
0.248309 -0.07489189
0.24129 -0.07453155
0.234367 -0.07414355
0.2275422 -0.07372973
0.2208177 -0.0732941
0.2141955 -0.07283891
0.2076781 -0.07236446
0.2012676 -0.07187238
0.1949655 -0.07136254
0.1887733 -0.07083543
0.1826918 -0.07029189
0.1767228 -0.06973053
0.1708669 -0.0691534
0.1651257 -0.06855949
0.1594985 -0.06795107
0.1539867 -0.06732878
0.1485902 -0.0666947
0.1433085 -0.06604905
0.1381419 -0.06539462
0.1330899 -0.06473164
0.1281522 -0.06406277
0.1233281 -0.06338777
0.1186176 -0.06270285
0.1140214 -0.06200504
0.1095374 -0.06129832
0.1051633 -0.06058881
0.1008998 -0.05987375
0.09674601 -0.05914609
0.09270126 -0.05840643
0.0887642 -0.05765933
0.08493233 -0.05690736
0.08120545 -0.05614845
0.07758176 -0.05538168
0.07406017 -0.05460641
0.07064004 -0.05382314
0.06731842 -0.05303303
0.06409442 -0.05223759
0.06096635 -0.05143565
0.05793378 -0.05062437
0.05499631 -0.04980102
0.05215305 -0.04896265
0.04940349 -0.04810783
0.04674449 -0.04724133
0.04417243 -0.04637096
0.04168525 -0.04549933
0.03928252 -0.04462218
0.03696399 -0.04373536
0.03472968 -0.04283659
0.03257939 -0.04192454
0.03051258 -0.04099718
0.0285298 -0.04005239
0.02663079 -0.03909022
0.02480788 -0.03812316
0.02305 -0.03717
0.02162059 -0.03632446
0.02021176 -0.03544506
0.01882377 -0.03453312
0.01745739 -0.03358911
0.01611629 -0.03260951
0.01480425 -0.03159133
0.01352699 -0.03052985
0.01228766 -0.02942431
0.01109139 -0.02827232
0.0099416 -0.02707393
0.00883972 -0.02583135
0.00778743 -0.0245465
0.00678875 -0.02321955
0.00584894 -0.02185028
0.00497341 -0.02043904
0.00416425 -0.01898873
0.00342215 -0.01750298
0.00274987 -0.01598437
0.00215336 -0.01443443
0.00163753 -0.0128558
0.00119911 -0.01125394
0.00083043 -0.00963462
0.00052565 -0.00800205
0.00028601 -0.00635867
0.00011468 -0.00470676
8.89e-06 -0.00304936
-3.673e-05 -0.00138922
-2.819e-05 0.00027152
3.111e-05 0.00193123
0.00013768 0.00358858
0.00028925 0.00524241
0.00048356 0.00689177
0.00071852 0.00853584
0.00099195 0.01017394
0.00130229 0.01180545
0.00164916 0.0134296
0.00203187 0.01504567
0.00245052 0.0166528
0.00290778 0.01824938
0.00340718 0.01983328
0.00395195 0.02140216
0.00454292 0.02295423
0.00517822 0.02448867
0.00585595 0.02600487
0.00657469 0.02750205
0.00733415 0.028979
0.00813427 0.03043432
0.00897495 0.03186659
0.00985641 0.03327414
0.01077894 0.0346551
0.01174279 0.03600757
0.01274771 0.03732979
0.01379295 0.03862038
